Time (ms), Command Position (mm), Encoded Position (mm)
4.9, 90.04696874999996, 90.04597656249994
5.0, 90.04696874999996, 90.04597656249994
5.1000000000000005, 90.04746484374995, 90.04597656249994
5.2, 90.04746484374995, 90.04597656249994
5.300000000000001, 90.04746484374995, 90.04597656249994
5.4, 90.04796093749995, 90.04597656249994
5.5, 90.04796093749995, 90.04597656249994
5.6000000000000005, 90.04796093749995, 90.04597656249994
5.7, 90.04796093749995, 90.04597656249994
5.800000000000001, 90.04845703124995, 90.04597656249994
5.9, 90.04845703124995, 90.04597656249994
6.0, 90.04845703124995, 90.04597656249994
6.1000000000000005, 90.04895312499995, 90.04597656249994
6.2, 90.04895312499995, 90.04597656249994
6.300000000000001, 90.04895312499995, 90.04597656249994
6.4, 90.04895312499995, 90.04597656249994
6.5, 90.04944921874996, 90.04597656249994
6.6000000000000005, 90.04944921874996, 90.04597656249994
6.7, 90.04944921874996, 90.04597656249994
6.800000000000001, 90.04994531249994, 90.04597656249994
6.9, 90.04994531249994, 90.04597656249994
7.0, 90.04994531249994, 90.04597656249994
7.1000000000000005, 90.04994531249994, 90.04597656249994
7.2, 90.05044140624996, 90.04597656249994
7.300000000000001, 90.05044140624996, 90.04597656249994
7.4, 90.05044140624996, 90.04597656249994
7.5, 90.05093749999996, 90.04597656249994
7.6000000000000005, 90.05093749999996, 90.04597656249994
7.7, 90.05093749999996, 90.04597656249994
7.800000000000001, 90.05093749999996, 90.04944921874996
7.9, 90.05143359374995, 90.04944921874996
8.0, 90.05143359374995, 90.04944921874996
8.1, 90.05143359374995, 90.04944921874996
8.200000000000001, 90.05143359374995, 90.04944921874996
8.3, 90.05192968749995, 90.04944921874996
8.4, 90.05192968749995, 90.04944921874996
8.5, 90.05192968749995, 90.04944921874996
8.6, 90.05242578124997, 90.04944921874996
8.700000000000001, 90.05242578124997, 90.04944921874996
8.8, 90.05242578124997, 90.04944921874996
8.9, 90.05242578124997, 90.04944921874996
9.0, 90.05292187499995, 90.04944921874996
9.1, 90.05292187499995, 90.04944921874996
9.200000000000001, 90.05292187499995, 90.04944921874996
9.3, 90.05341796874995, 90.05242578124997
9.4, 90.05341796874995, 90.05242578124997
9.5, 90.05341796874995, 90.05242578124997
9.600000000000001, 90.05341796874995, 90.05242578124997
9.700000000000001, 90.05391406249994, 90.05242578124997
9.8, 90.05391406249994, 90.05242578124997
9.9, 90.05391406249994, 90.05242578124997
10.0, 90.05441015624996, 90.05242578124997
10.100000000000001, 90.05441015624996, 90.05242578124997
10.200000000000001, 90.05441015624996, 90.05242578124997
10.3, 90.05441015624996, 90.05242578124997
10.4, 90.05490624999996, 90.05242578124997
10.5, 90.05490624999996, 90.05242578124997
10.600000000000001, 90.05490624999996, 90.05242578124997
10.700000000000001, 90.05540234374995, 90.05242578124997
10.8, 90.05540234374995, 90.05242578124997
10.9, 90.05540234374995, 90.05242578124997
11.0, 90.05540234374995, 90.05242578124997
11.100000000000001, 90.05589843749995, 90.05242578124997
11.200000000000001, 90.05589843749995, 90.05242578124997
11.3, 90.05589843749995, 90.05242578124997
11.4, 90.05639453124996, 90.05242578124997
11.5, 90.05639453124996, 90.05242578124997
11.600000000000001, 90.05639453124996, 90.05242578124997
11.700000000000001, 90.05639453124996, 90.05589843749995
11.8, 90.05689062499995, 90.05589843749995
11.9, 90.05689062499995, 90.05589843749995
12.0, 90.05689062499995, 90.05589843749995
12.100000000000001, 90.05738671874995, 90.05589843749995
12.200000000000001, 90.05738671874995, 90.05589843749995
12.3, 90.05738671874995, 90.05589843749995
12.4, 90.05738671874995, 90.05589843749995
12.5, 90.05788281249995, 90.05589843749995
12.600000000000001, 90.05788281249995, 90.05589843749995
12.700000000000001, 90.05788281249995, 90.05589843749995
12.8, 90.05837890624996, 90.05589843749995
12.9, 90.05837890624996, 90.05589843749995
13.0, 90.05837890624996, 90.05589843749995
13.100000000000001, 90.05837890624996, 90.05589843749995
13.200000000000001, 90.05887499999996, 90.05589843749995
13.3, 90.05887499999996, 90.05589843749995
13.4, 90.05887499999996, 90.05589843749995
13.5, 90.05937109374995, 90.05589843749995
13.600000000000001, 90.05937109374995, 90.05589843749995
13.700000000000001, 90.05937109374995, 90.05589843749995
13.8, 90.05937109374995, 90.05589843749995
13.9, 90.05986718749995, 90.05589843749995
14.0, 90.05986718749995, 90.05589843749995
14.100000000000001, 90.05986718749995, 90.05589843749995
14.200000000000001, 90.06036328124996, 90.05589843749995
14.3, 90.06036328124996, 90.05589843749995
14.4, 90.06036328124996, 90.05887499999996
14.5, 90.06036328124996, 90.05887499999996
14.600000000000001, 90.06085937499995, 90.05887499999996
14.700000000000001, 90.06085937499995, 90.05887499999996
14.8, 90.06085937499995, 90.05887499999996
14.9, 90.06135546874995, 90.05887499999996
15.0, 90.06135546874995, 90.05887499999996
15.100000000000001, 90.06135546874995, 90.05887499999996
15.200000000000001, 90.06135546874995, 90.05887499999996
15.3, 90.06185156249995, 90.05887499999996
15.4, 90.06185156249995, 90.05887499999996
15.5, 90.06185156249995, 90.05887499999996
15.600000000000001, 90.06185156249995, 90.05887499999996
15.700000000000003, 90.06234765624995, 90.05887499999996
15.8, 90.06234765624995, 90.05887499999996
15.9, 90.06234765624995, 90.05887499999996
16.0, 90.06284374999996, 90.05887499999996
16.1, 90.06284374999996, 90.05887499999996
16.2, 90.06284374999996, 90.05887499999996
16.3, 90.06284374999996, 90.05887499999996
16.400000000000002, 90.06333984374996, 90.05887499999996
16.5, 90.06333984374996, 90.05887499999996
16.6, 90.06333984374996, 90.06185156249995
16.7, 90.06383593749995, 90.06185156249995
16.8, 90.06383593749995, 90.06185156249995
16.900000000000002, 90.06383593749995, 90.06185156249995
17.0, 90.06383593749995, 90.06185156249995
17.1, 90.06433203124996, 90.06185156249995
17.2, 90.06433203124996, 90.06185156249995
17.3, 90.06433203124996, 90.06185156249995
17.400000000000002, 90.06482812499995, 90.06185156249995
17.5, 90.06482812499995, 90.06185156249995
17.6, 90.06482812499995, 90.06185156249995
17.7, 90.06482812499995, 90.06185156249995
17.8, 90.06532421874995, 90.06532421874995
17.900000000000002, 90.06532421874995, 90.06532421874995
18.0, 90.06532421874995, 90.06532421874995
18.1, 90.06582031249995, 90.06532421874995
18.2, 90.06582031249995, 90.06532421874995
18.3, 90.06582031249995, 90.06532421874995
18.400000000000002, 90.06582031249995, 90.06532421874995
18.5, 90.06631640624995, 90.06532421874995
18.6, 90.06631640624995, 90.06532421874995
18.7, 90.06631640624995, 90.06532421874995
18.8, 90.06681249999995, 90.06532421874995
18.900000000000002, 90.06681249999995, 90.06532421874995
19.0, 90.06681249999995, 90.06532421874995
19.1, 90.06681249999995, 90.06532421874995
19.200000000000003, 90.06730859374996, 90.06532421874995
19.3, 90.06730859374996, 90.06532421874995
19.400000000000002, 90.06730859374996, 90.06532421874995
19.5, 90.06780468749994, 90.06532421874995
19.6, 90.06780468749994, 90.06532421874995
19.700000000000003, 90.06780468749994, 90.06532421874995
19.8, 90.06780468749994, 90.06532421874995
19.900000000000002, 90.06830078124996, 90.06532421874995
20.0, 90.06830078124996, 90.06830078124996
20.1, 90.06830078124996, 90.06830078124996
20.200000000000003, 90.06879687499995, 90.06830078124996
20.3, 90.06879687499995, 90.06830078124996
20.400000000000002, 90.06879687499995, 90.06830078124996
20.5, 90.06879687499995, 90.06830078124996
20.6, 90.06929296874995, 90.06830078124996
20.700000000000003, 90.06929296874995, 90.06830078124996
20.8, 90.06929296874995, 90.06830078124996
20.900000000000002, 90.06978906249995, 90.06830078124996
21.0, 90.06978906249995, 90.06830078124996
21.1, 90.06978906249995, 90.06830078124996
21.200000000000003, 90.06978906249995, 90.06830078124996
21.3, 90.07028515624995, 90.06830078124996
21.400000000000002, 90.07028515624995, 90.06830078124996
21.5, 90.07028515624995, 90.06830078124996
21.6, 90.07078124999995, 90.06830078124996
21.700000000000003, 90.07078124999995, 90.06830078124996
21.8, 90.07078124999995, 90.06830078124996
21.900000000000002, 90.07078124999995, 90.06830078124996
22.0, 90.07127734374995, 90.06830078124996
22.1, 90.07127734374995, 90.06830078124996
22.200000000000003, 90.07127734374995, 90.06830078124996
22.3, 90.07177343749994, 90.06830078124996
22.400000000000002, 90.07177343749994, 90.06830078124996
22.5, 90.07177343749994, 90.06830078124996
22.6, 90.07177343749994, 90.06830078124996
22.700000000000003, 90.07226953124996, 90.07177343749994
22.8, 90.07226953124996, 90.07177343749994
22.900000000000002, 90.07226953124996, 90.07177343749994
23.0, 90.07226953124996, 90.07177343749994
23.1, 90.07276562499996, 90.07177343749994
23.200000000000003, 90.07276562499996, 90.07177343749994
23.3, 90.07276562499996, 90.07177343749994
23.400000000000002, 90.07326171874995, 90.07177343749994
23.5, 90.07326171874995, 90.07177343749994
23.6, 90.07326171874995, 90.07177343749994
23.700000000000003, 90.07326171874995, 90.07177343749994
23.8, 90.07375781249995, 90.07177343749994
23.900000000000002, 90.07375781249995, 90.07177343749994
24.0, 90.07375781249995, 90.07177343749994
24.1, 90.07425390624995, 90.07177343749994
24.200000000000003, 90.07425390624995, 90.07177343749994
24.3, 90.07425390624995, 90.07177343749994
24.400000000000002, 90.07425390624995, 90.07177343749994
24.5, 90.07474999999995, 90.07177343749994
24.6, 90.07474999999995, 90.07177343749994
24.700000000000003, 90.07474999999995, 90.07177343749994
24.8, 90.07524609374995, 90.07177343749994
24.900000000000002, 90.07524609374995, 90.07177343749994
25.0, 90.07524609374995, 90.07177343749994
25.1, 90.07524609374995, 90.07177343749994
25.200000000000003, 90.07574218749994, 90.07177343749994
25.3, 90.07574218749994, 90.07177343749994
25.400000000000002, 90.07574218749994, 90.07474999999995
25.5, 90.07623828124996, 90.07474999999995
25.6, 90.07623828124996, 90.07474999999995
25.700000000000003, 90.07623828124996, 90.07474999999995
25.8, 90.07623828124996, 90.07474999999995
25.900000000000002, 90.07673437499996, 90.07474999999995
26.0, 90.07673437499996, 90.07474999999995
26.1, 90.07673437499996, 90.07474999999995
26.200000000000003, 90.07723046874995, 90.07474999999995
26.3, 90.07723046874995, 90.07474999999995
26.400000000000002, 90.07723046874995, 90.07474999999995
26.5, 90.07723046874995, 90.07474999999995
26.6, 90.07772656249996, 90.07474999999995
26.700000000000003, 90.07772656249996, 90.07474999999995
26.8, 90.07772656249996, 90.07474999999995
26.900000000000002, 90.07822265624996, 90.07772656249996
27.0, 90.07822265624996, 90.07772656249996
27.1, 90.07822265624996, 90.07772656249996
27.200000000000003, 90.07822265624996, 90.07772656249996
27.3, 90.07871874999995, 90.07772656249996
27.400000000000002, 90.07871874999995, 90.07772656249996
27.5, 90.07871874999995, 90.07772656249996
27.6, 90.07921484374995, 90.07772656249996
27.700000000000003, 90.07921484374995, 90.07772656249996
27.8, 90.07921484374995, 90.07772656249996
27.900000000000002, 90.07921484374995, 90.07772656249996
28.0, 90.07971093749995, 90.07772656249996
28.1, 90.07971093749995, 90.07772656249996
28.200000000000003, 90.07971093749995, 90.07772656249996
28.3, 90.08020703124996, 90.07772656249996
28.400000000000002, 90.08020703124996, 90.07772656249996
28.5, 90.08020703124996, 90.07772656249996
28.6, 90.08020703124996, 90.07772656249996
28.700000000000003, 90.08070312499996, 90.07772656249996
28.8, 90.08070312499996, 90.07772656249996
28.900000000000002, 90.08070312499996, 90.07772656249996
29.0, 90.08119921874994, 90.07772656249996
29.1, 90.08119921874994, 90.07772656249996
29.200000000000003, 90.08119921874994, 90.07772656249996
29.3, 90.08119921874994, 90.07772656249996
29.400000000000002, 90.08169531249996, 90.08119921874994
29.5, 90.08169531249996, 90.08119921874994
29.6, 90.08169531249996, 90.08119921874994
29.700000000000003, 90.08219140624996, 90.08119921874994
29.8, 90.08219140624996, 90.08119921874994
29.900000000000002, 90.08219140624996, 90.08119921874994
30.0, 90.08219140624996, 90.08119921874994
30.1, 90.08268749999995, 90.08119921874994
30.200000000000003, 90.08268749999995, 90.08119921874994
30.3, 90.08268749999995, 90.08119921874994
30.400000000000002, 90.08268749999995, 90.08119921874994
30.5, 90.08318359374995, 90.08119921874994
30.6, 90.08318359374995, 90.08119921874994
30.700000000000003, 90.08318359374995, 90.08119921874994
30.8, 90.08367968749997, 90.08119921874994
30.900000000000002, 90.08367968749997, 90.08119921874994
31.0, 90.08367968749997, 90.08119921874994
31.1, 90.08367968749997, 90.08119921874994
31.200000000000003, 90.08417578124995, 90.08119921874994
31.3, 90.08417578124995, 90.08119921874994
31.400000000000006, 90.08417578124995, 90.08119921874994
31.5, 90.08467187499996, 90.08119921874994
31.6, 90.08467187499996, 90.08119921874994
31.700000000000006, 90.08467187499996, 90.08119921874994
31.8, 90.08467187499996, 90.08119921874994
31.900000000000006, 90.08516796874994, 90.08119921874994
32.0, 90.08516796874994, 90.08119921874994
32.1, 90.08516796874994, 90.08417578124995
32.2, 90.08566406249996, 90.08417578124995
32.300000000000004, 90.08566406249996, 90.08417578124995
32.4, 90.08566406249996, 90.08417578124995
32.5, 90.08566406249996, 90.08417578124995
32.6, 90.08616015624996, 90.08417578124995
32.7, 90.08616015624996, 90.08417578124995
32.800000000000004, 90.08616015624996, 90.08417578124995
32.9, 90.08665624999995, 90.08417578124995
33.0, 90.08665624999995, 90.08417578124995
33.1, 90.08665624999995, 90.08417578124995
33.2, 90.08665624999995, 90.08417578124995
33.300000000000004, 90.08715234374995, 90.08417578124995
33.4, 90.08715234374995, 90.08417578124995
33.5, 90.08715234374995, 90.08417578124995
33.6, 90.08764843749996, 90.08417578124995
33.7, 90.08764843749996, 90.08417578124995
33.800000000000004, 90.08764843749996, 90.08417578124995
33.9, 90.08764843749996, 90.08417578124995
34.0, 90.08814453124995, 90.08417578124995
34.1, 90.08814453124995, 90.08417578124995
34.2, 90.08814453124995, 90.08417578124995
34.300000000000004, 90.08864062499995, 90.08417578124995
34.4, 90.08864062499995, 90.08417578124995
34.5, 90.08864062499995, 90.08417578124995
34.6, 90.08864062499995, 90.08764843749996
34.7, 90.08913671874996, 90.08764843749996
34.800000000000004, 90.08913671874996, 90.08764843749996
34.9, 90.08913671874996, 90.08764843749996
35.0, 90.08963281249996, 90.08764843749996
35.1, 90.08963281249996, 90.08764843749996
35.2, 90.08963281249996, 90.08764843749996
35.300000000000004, 90.08963281249996, 90.08764843749996
35.4, 90.09012890624996, 90.08764843749996
35.5, 90.09012890624996, 90.08764843749996
35.6, 90.09012890624996, 90.08764843749996
35.7, 90.09062499999995, 90.08764843749996
35.800000000000004, 90.09062499999995, 90.09062499999995
35.9, 90.09062499999995, 90.09062499999995
36.0, 90.09062499999995, 90.09062499999995
36.1, 90.09112109374995, 90.09062499999995
36.2, 90.09112109374995, 90.09062499999995
36.300000000000004, 90.09112109374995, 90.09062499999995
36.4, 90.09161718749996, 90.09062499999995
36.5, 90.09161718749996, 90.09062499999995
36.6, 90.09161718749996, 90.09062499999995
36.7, 90.09161718749996, 90.09062499999995
36.800000000000004, 90.09211328124995, 90.09062499999995
36.9, 90.09211328124995, 90.09062499999995
37.0, 90.09211328124995, 90.09062499999995
37.1, 90.09260937499995, 90.09062499999995
37.2, 90.09260937499995, 90.09062499999995
37.300000000000004, 90.09260937499995, 90.09062499999995
37.4, 90.09260937499995, 90.09062499999995
37.5, 90.09310546874995, 90.09062499999995
37.6, 90.09310546874995, 90.09062499999995
37.7, 90.09310546874995, 90.09062499999995
37.800000000000004, 90.09310546874995, 90.09062499999995
37.9, 90.09360156249996, 90.09360156249996
38.0, 90.09360156249996, 90.09360156249996
38.1, 90.09360156249996, 90.09360156249996
38.2, 90.09409765624996, 90.09360156249996
38.300000000000004, 90.09409765624996, 90.09360156249996
38.400000000000006, 90.09409765624996, 90.09360156249996
38.5, 90.09409765624996, 90.09360156249996
38.6, 90.09459374999994, 90.09360156249996
38.7, 90.09459374999994, 90.09360156249996
38.800000000000004, 90.09459374999994, 90.09360156249996
38.900000000000006, 90.09508984374995, 90.09360156249996
39.0, 90.09508984374995, 90.09360156249996
39.1, 90.09508984374995, 90.09360156249996
39.2, 90.09508984374995, 90.09360156249996
39.300000000000004, 90.09558593749996, 90.09360156249996
39.400000000000006, 90.09558593749996, 90.09360156249996
39.5, 90.09558593749996, 90.09360156249996
39.6, 90.09608203124995, 90.09360156249996
39.7, 90.09608203124995, 90.09360156249996
39.800000000000004, 90.09608203124995, 90.09360156249996
39.900000000000006, 90.09608203124995, 90.09360156249996
40.0, 90.09657812499995, 90.09360156249996
40.1, 90.09657812499995, 90.09360156249996
40.2, 90.09657812499995, 90.09360156249996
40.300000000000004, 90.09707421874995, 90.09360156249996
40.400000000000006, 90.09707421874995, 90.09707421874995
40.5, 90.09707421874995, 90.09707421874995
40.6, 90.09707421874995, 90.09707421874995
40.7, 90.09757031249995, 90.09707421874995
40.800000000000004, 90.09757031249995, 90.09707421874995
40.900000000000006, 90.09757031249995, 90.09707421874995
41.0, 90.09806640624996, 90.09707421874995
41.1, 90.09806640624996, 90.09707421874995
41.2, 90.09806640624996, 90.09707421874995
41.300000000000004, 90.09806640624996, 90.09707421874995
41.400000000000006, 90.09856249999996, 90.09707421874995
41.5, 90.09856249999996, 90.09707421874995
41.6, 90.09856249999996, 90.09707421874995
41.7, 90.09905859374994, 90.09707421874995
41.800000000000004, 90.09905859374994, 90.09707421874995
41.900000000000006, 90.09905859374994, 90.09707421874995
42.0, 90.09905859374994, 90.09707421874995
42.1, 90.09955468749996, 90.09707421874995
42.2, 90.09955468749996, 90.09707421874995
42.300000000000004, 90.09955468749996, 90.09707421874995
42.400000000000006, 90.10005078124995, 90.09707421874995
42.5, 90.10005078124995, 90.09707421874995
42.6, 90.10005078124995, 90.09707421874995
42.7, 90.10005078124995, 90.09707421874995
42.800000000000004, 90.10054687499995, 90.10005078124995
42.900000000000006, 90.10054687499995, 90.10005078124995
43.0, 90.10054687499995, 90.10005078124995
43.1, 90.10104296874995, 90.10005078124995
43.2, 90.10104296874995, 90.10005078124995
43.300000000000004, 90.10104296874995, 90.10005078124995
43.400000000000006, 90.10104296874995, 90.10005078124995
43.5, 90.10153906249995, 90.10005078124995
43.6, 90.10153906249995, 90.10005078124995
43.7, 90.10153906249995, 90.10005078124995
43.800000000000004, 90.10203515624995, 90.10005078124995
43.900000000000006, 90.10203515624995, 90.10005078124995
44.0, 90.10203515624995, 90.10005078124995
44.1, 90.10203515624995, 90.10005078124995
44.2, 90.10253124999996, 90.10352343749996
44.300000000000004, 90.10253124999996, 90.10352343749996
44.400000000000006, 90.10253124999996, 90.10352343749996
44.5, 90.10302734374994, 90.10352343749996
44.6, 90.10302734374994, 90.10352343749996
44.7, 90.10302734374994, 90.10352343749996
44.800000000000004, 90.10302734374994, 90.10352343749996
44.900000000000006, 90.10352343749996, 90.10352343749996
45.0, 90.10352343749996, 90.10352343749996
45.1, 90.10352343749996, 90.10352343749996
45.2, 90.10352343749996, 90.10352343749996
45.300000000000004, 90.10401953124996, 90.10352343749996
45.400000000000006, 90.10401953124996, 90.10352343749996
45.5, 90.10401953124996, 90.10352343749996
45.6, 90.10451562499995, 90.10352343749996
45.7, 90.10451562499995, 90.10352343749996
45.800000000000004, 90.10451562499995, 90.10352343749996
45.900000000000006, 90.10451562499995, 90.10352343749996
46.0, 90.10501171874995, 90.10352343749996
46.1, 90.10501171874995, 90.10352343749996
46.2, 90.10501171874995, 90.10352343749996
46.300000000000004, 90.10550781249995, 90.10352343749996
46.400000000000006, 90.10550781249995, 90.10352343749996
46.5, 90.10550781249995, 90.10352343749996
46.6, 90.10550781249995, 90.10352343749996
46.7, 90.10600390624995, 90.10352343749996
46.800000000000004, 90.10600390624995, 90.10649999999995
46.900000000000006, 90.10600390624995, 90.10649999999995
47.0, 90.10649999999995, 90.10649999999995
47.1, 90.10649999999995, 90.10649999999995
47.2, 90.10649999999995, 90.10649999999995
47.300000000000004, 90.10649999999995, 90.10649999999995
47.400000000000006, 90.10699609374994, 90.10649999999995
47.5, 90.10699609374994, 90.10649999999995
47.6, 90.10699609374994, 90.10649999999995
47.7, 90.10749218749996, 90.10649999999995
47.800000000000004, 90.10749218749996, 90.10649999999995
47.900000000000006, 90.10749218749996, 90.10649999999995
48.0, 90.10749218749996, 90.10649999999995
48.1, 90.10798828124996, 90.10649999999995
48.2, 90.10798828124996, 90.10649999999995
48.300000000000004, 90.10798828124996, 90.10649999999995
48.400000000000006, 90.10848437499995, 90.10649999999995
48.5, 90.10848437499995, 90.10649999999995
48.6, 90.10848437499995, 90.10649999999995
48.7, 90.10848437499995, 90.10649999999995
48.800000000000004, 90.10898046874995, 90.10649999999995
48.900000000000006, 90.10898046874995, 90.10649999999995
49.0, 90.10898046874995, 90.10649999999995
49.1, 90.10947656249996, 90.10649999999995
49.2, 90.10947656249996, 90.10649999999995
49.300000000000004, 90.10947656249996, 90.10649999999995
49.400000000000006, 90.10947656249996, 90.10649999999995
49.5, 90.10997265624995, 90.10649999999995
49.6, 90.10997265624995, 90.10649999999995
49.7, 90.10997265624995, 90.10649999999995
49.800000000000004, 90.11046874999995, 90.10649999999995
49.900000000000006, 90.11046874999995, 90.10649999999995
50.0, 90.11046874999995, 90.10947656249996
50.1, 90.11046874999995, 90.10947656249996
50.2, 90.11096484374994, 90.10947656249996
50.300000000000004, 90.11096484374994, 90.10947656249996
50.400000000000006, 90.11096484374994, 90.10947656249996
50.5, 90.11146093749996, 90.10947656249996
50.6, 90.11146093749996, 90.10947656249996
50.7, 90.11146093749996, 90.10947656249996
50.800000000000004, 90.11146093749996, 90.10947656249996
50.900000000000006, 90.11195703124996, 90.10947656249996
51.0, 90.11195703124996, 90.10947656249996
51.1, 90.11195703124996, 90.10947656249996
51.2, 90.11245312499994, 90.10947656249996
51.300000000000004, 90.11245312499994, 90.10947656249996
51.400000000000006, 90.11245312499994, 90.10947656249996
51.5, 90.11245312499994, 90.10947656249996
51.6, 90.11294921874995, 90.10947656249996
51.7, 90.11294921874995, 90.10947656249996
51.800000000000004, 90.11294921874995, 90.10947656249996
51.900000000000006, 90.11344531249996, 90.10947656249996
52.0, 90.11344531249996, 90.10947656249996
52.1, 90.11344531249996, 90.10947656249996
52.2, 90.11344531249996, 90.10947656249996
52.300000000000004, 90.11394140624995, 90.10947656249996
52.400000000000006, 90.11394140624995, 90.10947656249996
52.5, 90.11394140624995, 90.10947656249996
52.6, 90.11443749999995, 90.10947656249996
52.7, 90.11443749999995, 90.10947656249996
52.800000000000004, 90.11443749999995, 90.10947656249996
52.900000000000006, 90.11443749999995, 90.10947656249996
53.0, 90.11493359374995, 90.11294921874995
53.1, 90.11493359374995, 90.11294921874995
53.2, 90.11493359374995, 90.11294921874995
53.300000000000004, 90.11493359374995, 90.11294921874995
53.400000000000006, 90.11542968749995, 90.11294921874995
53.5, 90.11542968749995, 90.11294921874995
53.6, 90.11542968749995, 90.11294921874995
53.7, 90.11592578124996, 90.11294921874995
53.800000000000004, 90.11592578124996, 90.11294921874995
53.900000000000006, 90.11592578124996, 90.11294921874995
54.0, 90.11592578124996, 90.11294921874995
54.1, 90.11642187499994, 90.11294921874995
54.2, 90.11642187499994, 90.11294921874995
54.300000000000004, 90.11642187499994, 90.11294921874995
54.400000000000006, 90.11691796874996, 90.11294921874995
54.5, 90.11691796874996, 90.11592578124996
54.6, 90.11691796874996, 90.11592578124996
54.7, 90.11691796874996, 90.11592578124996
54.800000000000004, 90.11741406249996, 90.11592578124996
54.900000000000006, 90.11741406249996, 90.11592578124996
55.0, 90.11741406249996, 90.11592578124996
55.1, 90.11791015624995, 90.11592578124996
55.2, 90.11791015624995, 90.11592578124996
55.300000000000004, 90.11791015624995, 90.11592578124996
55.400000000000006, 90.11791015624995, 90.11592578124996
55.5, 90.11840624999995, 90.11592578124996
55.6, 90.11840624999995, 90.11592578124996
55.7, 90.11840624999995, 90.11592578124996
55.800000000000004, 90.11890234374997, 90.11592578124996
55.900000000000006, 90.11890234374997, 90.11592578124996
56.0, 90.11890234374997, 90.11592578124996
56.1, 90.11890234374997, 90.11592578124996
56.2, 90.11939843749995, 90.11592578124996
56.300000000000004, 90.11939843749995, 90.11592578124996
56.400000000000006, 90.11939843749995, 90.11592578124996
56.5, 90.11989453124995, 90.11592578124996
56.6, 90.11989453124995, 90.11592578124996
56.7, 90.11989453124995, 90.11592578124996
56.800000000000004, 90.11989453124995, 90.11592578124996
56.900000000000006, 90.12039062499996, 90.11592578124996
57.0, 90.12039062499996, 90.11939843749995
57.1, 90.12039062499996, 90.11939843749995
57.2, 90.12088671874996, 90.11939843749995
57.300000000000004, 90.12088671874996, 90.11939843749995
57.400000000000006, 90.12088671874996, 90.11939843749995
57.5, 90.12088671874996, 90.11939843749995
57.6, 90.12138281249996, 90.11939843749995
57.7, 90.12138281249996, 90.11939843749995
57.800000000000004, 90.12138281249996, 90.11939843749995
57.900000000000006, 90.12187890624995, 90.11939843749995
58.0, 90.12187890624995, 90.11939843749995
58.1, 90.12187890624995, 90.11939843749995
58.2, 90.12187890624995, 90.11939843749995
58.300000000000004, 90.12237499999995, 90.11939843749995
58.400000000000006, 90.12237499999995, 90.11939843749995
58.5, 90.12237499999995, 90.11939843749995
58.6, 90.12287109374996, 90.11939843749995
58.7, 90.12287109374996, 90.11939843749995
58.800000000000004, 90.12287109374996, 90.11939843749995
58.900000000000006, 90.12287109374996, 90.11939843749995
59.0, 90.12336718749995, 90.11939843749995
59.1, 90.12336718749995, 90.11939843749995
59.2, 90.12336718749995, 90.11939843749995
59.300000000000004, 90.12386328124995, 90.11939843749995
